1737-80,0,,(2) C,WIN,
ECON,(C.I.,20,),IT =,
,,,,,
ALT,ISA,WEIGHT,MACH,FF/ENG,TAS
M,DEG C,KG,,KG/HR D,KTS
,,,,,
2100,10,61500,0.579,1779.2,380
2100,10,62000,0.579,1781.1,380
2100,10,62500,0.579,1783.1,380
2100,10,63000,0.579,1785,380
2100,10,63500,0.579,1787,380
2100,10,64000,0.579,1789.1,380
2100,10,64500,0.579,1791.1,380
2100,10,65000,0.579,1793.2,380
2100,10,65500,0.579,1795.3,380
2100,10,66000,0.579,1797.5,380
2100,10,66500,0.579,1799.7,380
2100,10,67000,0.579,1801.9,380
2100,10,67500,0.579,1804.2,380
2100,10,68000,0.579,1806.4,380
2100,10,68500,0.579,1808.7,380
2100,10,69000,0.579,1811,380
2100,10,69500,0.579,1813.3,380
2100,10,70000,0.579,1815.6,380
2100,10,70500,0.579,1817.9,380
2100,10,71000,0.579,1820.2,380
2100,10,71500,0.579,1822.4,380
2100,10,72000,0.579,1824.7,380
2100,10,72500,0.579,1827,380
2100,10,73000,0.579,1829.3,380
2100,10,73500,0.579,1831.7,380
2100,10,74000,0.579,1834.1,380
2100,10,74500,0.579,1836.5,380
2100,10,75000,0.579,1839,380
2100,15,55000,0.579,1783.2,384
2100,15,55500,0.579,1784.3,384
2100,15,56000,0.579,1785.4,384
2100,15,56500,0.579,1786.6,384
2100,15,57000,0.579,1787.8,384
2100,15,57500,0.579,1789.1,384
2100,15,58000,0.579,1790.5,384
2100,15,58500,0.579,1792,384
2100,15,59000,0.579,1793.5,384
2100,15,59500,0.579,1795.1,384
2100,15,60000,0.579,1796.8,384
2100,15,60500,0.579,1798.5,384
2100,15,61000,0.579,1800.4,384
2100,15,61500,0.579,1802.2,384
2100,15,62000,0.579,1804.2,384
2100,15,62500,0.579,1806.1,384
2100,15,63000,0.579,1808.1,384
2100,15,63500,0.579,1810.1,384
2100,15,64000,0.579,1812.2,384
2100,15,64500,0.579,1814.3,384
2100,15,65000,0.579,1816.4,384
2100,15,65500,0.579,1818.5,384
2100,15,66000,0.579,1820.7,384
2100,15,66500,0.579,1822.9,384
2100,15,67000,0.579,1825.2,384
2100,15,67500,0.579,1827.4,384
2100,15,68000,0.579,1829.7,384
2100,15,68500,0.579,1832,384
2100,15,69000,0.579,1834.3,384
2100,15,69500,0.579,1836.7,384
2100,15,70000,0.579,1839,384
2100,15,70500,0.579,1841.3,384
2100,15,71000,0.579,1843.6,384
2100,15,71500,0.579,1845.9,384
2100,15,72000,0.579,1848.2,384
2100,15,72500,0.579,1850.5,384
2100,15,73000,0.579,1852.8,384
2100,15,73500,0.579,1855.2,384
2100,15,74000,0.579,1857.6,384
2100,15,74500,0.579,1860.1,384
2100,15,75000,0.579,1862.7,384
2100,20,55000,0.579,1805.9,387
2100,20,55500,0.579,1807,387
2100,20,56000,0.579,1808.1,387
2100,20,56500,0.579,1809.3,387
2100,20,57000,0.579,1810.5,387
2100,20,57500,0.579,1811.9,387
2100,20,58000,0.579,1813.3,387
2100,20,58500,0.579,1814.7,387
2100,20,59000,0.579,1816.3,387
2100,20,59500,0.579,1817.9,387
2100,20,60000,0.579,1819.6,387
2100,20,60500,0.579,1821.4,387
2100,20,61000,0.579,1823.2,387
2100,20,61500,0.579,1825.1,387
2100,20,62000,0.579,1827.1,387
2100,20,62500,0.579,1829.1,387
2100,20,63000,0.579,1831.1,387
2100,20,63500,0.579,1833.1,387
2100,20,64000,0.579,1835.2,387
2100,20,64500,0.579,1837.3,387
2100,20,65000,0.579,1839.4,387
2100,20,65500,0.579,1841.6,387
2100,20,66000,0.579,1843.8,387
2100,20,66500,0.579,1846,387
2100,20,67000,0.579,1848.3,387
2100,20,67500,0.579,1850.6,387
2100,20,68000,0.579,1852.9,387
2100,20,68500,0.579,1855.2,387
2100,20,69000,0.579,1857.6,387
2100,20,69500,0.579,1859.9,387
2100,20,70000,0.579,1862.3,387
2100,20,70500,0.579,1864.6,387
2100,20,71000,0.579,1866.9,387
2100,20,71500,0.579,1869.2,387
2100,20,72000,0.579,1871.5,387
2100,20,72500,0.579,1873.9,387
2100,20,73000,0.579,1876.2,387
2100,20,73500,0.579,1878.6,387
2100,20,74000,0.579,1881.1,387
2100,20,74500,0.579,1883.6,387
2100,20,75000,0.579,1886.2,387
2400,-10,55000,0.589,1664.6,372
2400,-10,55500,0.589,1665.7,372
2400,-10,56000,0.589,1666.8,372
2400,-10,56500,0.589,1668,372
2400,-10,57000,0.589,1669.2,372
2400,-10,57500,0.589,1670.5,372
2400,-10,58000,0.589,1671.9,372
2400,-10,58500,0.589,1673.3,372
2400,-10,59000,0.589,1674.8,372
2400,-10,59500,0.589,1676.3,372
2400,-10,60000,0.589,1677.9,372
2400,-10,60500,0.589,1679.6,372
2400,-10,61000,0.589,1681.3,372
2400,-10,61500,0.589,1683,372
2400,-10,62000,0.589,1684.8,372
2400,-10,62500,0.589,1686.6,372
2400,-10,63000,0.589,1688.5,372
2400,-10,63500,0.589,1690.4,372
2400,-10,64000,0.589,1692.3,372
2400,-10,64500,0.589,1694.2,372
2400,-10,65000,0.589,1696.2,372
2400,-10,65500,0.589,1698.2,372
2400,-10,66000,0.589,1700.2,372
2400,-10,66500,0.589,1702.3,372
2400,-10,67000,0.589,1704.4,372
2400,-10,67500,0.589,1706.5,372
2400,-10,68000,0.589,1708.6,372
2400,-10,68500,0.589,1710.8,372
2400,-10,69000,0.589,1713,372
2400,-10,69500,0.589,1715.2,372
2400,-10,70000,0.589,1717.3,372
2400,-10,70500,0.589,1719.5,372
2400,-10,71000,0.589,1721.7,372
2400,-10,71500,0.589,1723.9,372
2400,-10,72000,0.589,1726.1,372
2400,-10,72500,0.589,1728.3,372
2400,-10,73000,0.589,1730.5,372
2400,-10,73500,0.589,1732.8,372
2400,-10,74000,0.589,1735.1,372
2400,-10,74500,0.589,1737.5,372
2400,-10,75000,0.589,1740,372
2400,0,55000,0.589,1711.4,379
2400,0,55500,0.589,1712.5,379
2400,0,56000,0.589,1713.7,379
2400,0,56500,0.589,1714.9,379
2400,0,57000,0.589,1716.2,379
2400,0,57500,0.589,1717.5,379
2400,0,58000,0.589,1718.9,379
2400,0,58500,0.589,1720.3,379
2400,0,59000,0.589,1721.8,379
2400,0,59500,0.589,1723.4,379
2400,0,60000,0.589,1725,379
2400,0,60500,0.589,1726.7,379
2400,0,61000,0.589,1728.5,379
2400,0,61500,0.589,1730.3,379
2400,0,62000,0.589,1732.1,379
2400,0,62500,0.589,1733.9,379
2400,0,63000,0.589,1735.8,379
2400,0,63500,0.589,1737.8,379
2400,0,64000,0.589,1739.7,379
2400,0,64500,0.589,1741.7,379
2400,0,65000,0.589,1743.7,379
2400,0,65500,0.589,1745.7,379
2400,0,66000,0.589,1747.8,379
2400,0,66500,0.589,1749.9,379
2400,0,67000,0.589,1752.1,379
2400,0,67500,0.589,1754.2,379
2400,0,68000,0.589,1756.4,379
2400,0,68500,0.589,1758.6,379
2400,0,69000,0.589,1760.8,379
2400,0,69500,0.589,1763.1,379
2400,0,70000,0.589,1765.3,379
2400,0,70500,0.589,1767.5,379
2400,0,71000,0.589,1769.8,379
2400,0,71500,0.589,1772,379
2400,0,72000,0.589,1774.2,379
2400,0,72500,0.589,1776.5,379
2400,0,73000,0.589,1778.8,379
2400,0,73500,0.589,1781.1,379
2400,0,74000,0.589,1783.5,379
2400,0,74500,0.589,1785.9,379
2400,0,75000,0.589,1788.4,379
2400,10,55000,0.589,1757.7,386
2400,10,55500,0.589,1758.8,386
2400,10,56000,0.589,1760,386
2400,10,56500,0.589,1761.2,386
2400,10,57000,0.589,1762.6,386
2400,10,57500,0.589,1763.9,386
2400,10,58000,0.589,1765.3,386
2400,10,58500,0.589,1766.8,386
2400,10,59000,0.589,1768.3,386
2400,10,59500,0.589,1769.9,386
2400,10,60000,0.589,1771.6,386
2400,10,60500,0.589,1773.3,386
2400,10,61000,0.589,1775.1,386
2400,10,61500,0.589,1776.9,386
2400,10,62000,0.589,1778.8,386
2400,10,62500,0.589,1780.7,386
2400,10,63000,0.589,1782.6,386
2400,10,63500,0.589,1784.6,386
2400,10,64000,0.589,1786.6,386
2400,10,64500,0.589,1788.6,386
2400,10,65000,0.589,1790.6,386
2400,10,65500,0.589,1792.7,386
2400,10,66000,0.589,1794.8,386
2400,10,66500,0.589,1797,386
2400,10,67000,0.589,1799.2,386
2400,10,67500,0.589,1801.4,386
2400,10,68000,0.589,1803.6,386
2400,10,68500,0.589,1805.9,386
2400,10,69000,0.589,1808.1,386
2400,10,69500,0.589,1810.4,386
2400,10,70000,0.589,1812.7,386
2400,10,70500,0.589,1814.9,386
2400,10,71000,0.589,1817.2,386
2400,10,71500,0.589,1819.5,386
2400,10,72000,0.589,1821.8,386
2400,10,72500,0.589,1824.1,386
2400,10,73000,0.589,1826.4,386
2400,10,73500,0.589,1828.8,386
2400,10,74000,0.589,1831.2,386
2400,10,74500,0.589,1833.7,386
2400,10,75000,0.589,1836.2,386
2400,15,55000,0.589,1780.6,389
2400,15,55500,0.589,1781.8,389
2400,15,56000,0.589,1783,389
2400,15,56500,0.589,1784.2,389
2400,15,57000,0.589,1785.5,389
2400,15,57500,0.589,1786.9,389
2400,15,58000,0.589,1788.3,389
2400,15,58500,0.589,1789.8,389
2400,15,59000,0.589,1791.4,389
2400,15,59500,0.589,1793,389
2400,15,60000,0.589,1794.7,389
2400,15,60500,0.589,1796.4,389
2400,15,61000,0.589,1798.2,389
2400,15,61500,0.589,1800.1,389
2400,15,62000,0.589,1801.9,389
2400,15,62500,0.589,1803.9,389
2400,15,63000,0.589,1805.8,389
2400,15,63500,0.589,1807.8,389
2400,15,64000,0.589,1809.8,389
2400,15,64500,0.589,1811.8,389
2400,15,65000,0.589,1813.9,389
2400,15,65500,0.589,1816,389
2400,15,66000,0.589,1818.2,389
2400,15,66500,0.589,1820.3,389
2400,15,67000,0.589,1822.5,389
2400,15,67500,0.589,1824.8,389
2400,15,68000,0.589,1827,389
2400,15,68500,0.589,1829.3,389
2400,15,69000,0.589,1831.5,389
2400,15,69500,0.589,1833.8,389
2400,15,70000,0.589,1836.1,389
2400,15,70500,0.589,1838.4,389
2400,15,71000,0.589,1840.7,389
2400,15,71500,0.589,1843,389
2400,15,72000,0.589,1845.3,389
2400,15,72500,0.589,1847.6,389
2400,15,73000,0.589,1850,389
2400,15,73500,0.589,1852.4,389
2400,15,74000,0.589,1854.8,389
2400,15,74500,0.589,1857.3,389
2400,15,75000,0.589,1859.9,389
2400,20,55000,0.589,1803.5,393
2400,20,55500,0.589,1804.6,393
2400,20,56000,0.589,1805.8,393
2400,20,56500,0.589,1807.1,393
2400,20,57000,0.589,1808.4,393
2400,20,57500,0.589,1809.8,393
2400,20,58000,0.589,1811.2,393
2400,20,58500,0.589,1812.7,393
2400,20,59000,0.589,1814.3,393
2400,20,59500,0.589,1815.9,393
2400,20,60000,0.589,1817.6,393
2400,20,60500,0.589,1819.4,393
2400,20,61000,0.589,1821.2,393
2400,20,61500,0.589,1823.1,393
2400,20,62000,0.589,1825,393
2400,20,62500,0.589,1826.9,393
2400,20,63000,0.589,1828.9,393
2400,20,63500,0.589,1830.9,393
2400,20,64000,0.589,1832.9,393
2400,20,64500,0.589,1834.9,393
2400,20,65000,0.589,1837,393
2400,20,65500,0.589,1839.2,393
2400,20,66000,0.589,1841.3,393
2400,20,66500,0.589,1843.5,393
2400,20,67000,0.589,1845.8,393
2400,20,67500,0.589,1848,393
2400,20,68000,0.589,1850.3,393
2400,20,68500,0.589,1852.5,393
2400,20,69000,0.589,1854.8,393
2400,20,69500,0.589,1857.2,393
2400,20,70000,0.589,1859.5,393
2400,20,70500,0.589,1861.8,393
2400,20,71000,0.589,1864.1,393
2400,20,71500,0.589,1866.4,393
2400,20,72000,0.589,1868.7,393
2400,20,72500,0.589,1871.1,393
2400,20,73000,0.589,1873.5,393
2400,20,73500,0.589,1875.9,393
2400,20,74000,0.589,1878.3,393
2400,20,74500,0.589,1880.9,393
2400,20,75000,0.589,1883.4,393
2700,-10,55000,0.599,1661.7,377
2700,-10,55500,0.599,1662.8,377
2700,-10,56000,0.599,1664,377
2700,-10,56500,0.599,1665.2,377
2700,-10,57000,0.599,1666.5,377
2700,-10,57500,0.599,1667.8,377
2700,-10,58000,0.599,1669.2,377
2700,-10,58500,0.599,1670.6,377
2700,-10,59000,0.599,1672.1,377
2700,-10,59500,0.599,1673.6,377
2700,-10,60000,0.599,1675.2,377
2700,-10,60500,0.599,1676.8,377
2700,-10,61000,0.599,1678.5,377
2700,-10,61500,0.599,1680.2,377
2700,-10,62000,0.599,1681.9,377
2700,-10,62500,0.599,1683.7,377
2700,-10,63000,0.599,1685.5,377
2700,-10,63500,0.599,1687.3,377
2700,-10,64000,0.599,1689.2,377
2700,-10,64500,0.599,1691,377
2700,-10,65000,0.599,1693,377
2700,-10,65500,0.599,1694.9,377
2700,-10,66000,0.599,1696.9,377
2700,-10,66500,0.599,1698.9,377
2700,-10,67000,0.599,1701,377
2700,-10,67500,0.599,1703.1,377
2700,-10,68000,0.599,1705.2,377
2700,-10,68500,0.599,1707.3,377
2700,-10,69000,0.599,1709.4,377
2700,-10,69500,0.599,1711.6,377
2700,-10,70000,0.599,1713.8,377
2700,-10,70500,0.599,1715.9,377
2700,-10,71000,0.599,1718.1,377
2700,-10,71500,0.599,1720.2,377
2700,-10,72000,0.599,1722.4,377
2700,-10,72500,0.599,1724.6,377
2700,-10,73000,0.599,1726.8,377
2700,-10,73500,0.599,1729.1,377
2700,-10,74000,0.599,1731.4,377
2700,-10,74500,0.599,1733.8,377
2700,-10,75000,0.599,1736.2,377
2700,0,55000,0.599,1708.7,384
2700,0,55500,0.599,1709.9,384
2700,0,56000,0.599,1711.1,384
2700,0,56500,0.599,1712.3,384
2700,0,57000,0.599,1713.6,384
2700,0,57500,0.599,1715,384
2700,0,58000,0.599,1716.4,384
2700,0,58500,0.599,1717.8,384
2700,0,59000,0.599,1719.3,384
2700,0,59500,0.599,1720.9,384
2700,0,60000,0.599,1722.5,384
2700,0,60500,0.599,1724.2,384
2700,0,61000,0.599,1725.9,384
2700,0,61500,0.599,1727.6,384
2700,0,62000,0.599,1729.4,384
2700,0,62500,0.599,1731.2,384
2700,0,63000,0.599,1733,384
2700,0,63500,0.599,1734.9,384
2700,0,64000,0.599,1736.8,384
2700,0,64500,0.599,1738.7,384
2700,0,65000,0.599,1740.6,384
2700,0,65500,0.599,1742.6,384
2700,0,66000,0.599,1744.6,384
2700,0,66500,0.599,1746.7,384
2700,0,67000,0.599,1748.8,384
2700,0,67500,0.599,1750.9,384
2700,0,68000,0.599,1753.1,384
2700,0,68500,0.599,1755.2,384
2700,0,69000,0.599,1757.4,384
2700,0,69500,0.599,1759.6,384
2700,0,70000,0.599,1761.8,384
2700,0,70500,0.599,1764,384
2700,0,71000,0.599,1766.2,384
2700,0,71500,0.599,1768.4,384
2700,0,72000,0.599,1770.6,384
2700,0,72500,0.599,1772.8,384
2700,0,73000,0.599,1775.1,384
2700,0,73500,0.599,1777.4,384
2700,0,74000,0.599,1779.8,384
2700,0,74500,0.599,1782.2,384
2700,0,75000,0.599,1784.7,384
2700,10,55000,0.599,1755.2,391
2700,10,55500,0.599,1756.4,391
2700,10,56000,0.599,1757.6,391
2700,10,56500,0.599,1758.9,391
2700,10,57000,0.599,1760.2,391
2700,10,57500,0.599,1761.6,391
2700,10,58000,0.599,1763,391
2700,10,58500,0.599,1764.5,391
2700,10,59000,0.599,1766,391
2700,10,59500,0.599,1767.6,391
2700,10,60000,0.599,1769.2,391
2700,10,60500,0.599,1770.9,391
2700,10,61000,0.599,1772.7,391
2700,10,61500,0.599,1774.4,391
2700,10,62000,0.599,1776.2,391
2700,10,62500,0.599,1778.1,391
2700,10,63000,0.599,1780,391
2700,10,63500,0.599,1781.8,391
2700,10,64000,0.599,1783.8,391
2700,10,64500,0.599,1785.7,391
2700,10,65000,0.599,1787.7,391
2700,10,65500,0.599,1789.7,391
2700,10,66000,0.599,1791.8,391
2700,10,66500,0.599,1793.9,391
2700,10,67000,0.599,1796,391
2700,10,67500,0.599,1798.2,391
2700,10,68000,0.599,1800.4,391
2700,10,68500,0.599,1802.6,391
2700,10,69000,0.599,1804.8,391
2700,10,69500,0.599,1807,391
2700,10,70000,0.599,1809.3,391
2700,10,70500,0.599,1811.5,391
2700,10,71000,0.599,1813.7,391
2700,10,71500,0.599,1816,391
2700,10,72000,0.599,1818.2,391
2700,10,72500,0.599,1820.5,391
2700,10,73000,0.599,1822.8,391
2700,10,73500,0.599,1825.1,391
2700,10,74000,0.599,1827.5,391
2700,10,74500,0.599,1830,391
2700,10,75000,0.599,1832.5,391
2700,15,55000,0.599,1778.2,395
2700,15,55500,0.599,1779.4,395
2700,15,56000,0.599,1780.6,395
2700,15,56500,0.599,1781.9,395
2700,15,57000,0.599,1783.3,395
2700,15,57500,0.599,1784.7,395
2700,15,58000,0.599,1786.1,395
2700,15,58500,0.599,1787.6,395
2700,15,59000,0.599,1789.2,395
2700,15,59500,0.599,1790.8,395
2700,15,60000,0.599,1792.4,395
2700,15,60500,0.599,1794.1,395
2700,15,61000,0.599,1795.9,395
2700,15,61500,0.599,1797.6,395
2700,15,62000,0.599,1799.5,395
2700,15,62500,0.599,1801.3,395
2700,15,63000,0.599,1803.2,395
2700,15,63500,0.599,1805.1,395
2700,15,64000,0.599,1807.1,395
2700,15,64500,0.599,1809,395
2700,15,65000,0.599,1811,395
2700,15,65500,0.599,1813.1,395
2700,15,66000,0.599,1815.1,395
2700,15,66500,0.599,1817.3,395
2700,15,67000,0.599,1819.4,395
2700,15,67500,0.599,1821.6,395
2700,15,68000,0.599,1823.8,395
2700,15,68500,0.599,1826,395
2700,15,69000,0.599,1828.3,395
2700,15,69500,0.599,1830.5,395
2700,15,70000,0.599,1832.8,395
2700,15,70500,0.599,1835,395
2700,15,71000,0.599,1837.3,395
2700,15,71500,0.599,1839.5,395
2700,15,72000,0.599,1841.8,395
2700,15,72500,0.599,1844.1,395
2700,15,73000,0.599,1846.4,395
2700,15,73500,0.599,1848.8,395
2700,15,74000,0.599,1851.2,395
2700,15,74500,0.599,1853.6,395
2700,15,75000,0.599,1856.2,395
2700,20,55000,0.599,1801.1,398
2700,20,55500,0.599,1802.3,398
2700,20,56000,0.599,1803.6,398
2700,20,56500,0.599,1804.9,398
2700,20,57000,0.599,1806.2,398
2700,20,57500,0.599,1807.6,398
2700,20,58000,0.599,1809.1,398
2700,20,58500,0.599,1810.6,398
2700,20,59000,0.599,1812.1,398
2700,20,59500,0.599,1813.8,398
2700,20,60000,0.599,1815.4,398
2700,20,60500,0.599,1817.1,398
2700,20,61000,0.599,1818.9,398
2700,20,61500,0.599,1820.7,398
2700,20,62000,0.599,1822.6,398
2700,20,62500,0.599,1824.4,398
2700,20,63000,0.599,1826.3,398
2700,20,63500,0.599,1828.3,398
2700,20,64000,0.599,1830.2,398
2700,20,64500,0.599,1832.2,398
2700,20,65000,0.599,1834.2,398
2700,20,65500,0.599,1836.3,398
2700,20,66000,0.599,1838.4,398
2700,20,66500,0.599,1840.5,398
2700,20,67000,0.599,1842.7,398
2700,20,67500,0.599,1844.9,398
2700,20,68000,0.599,1847.1,398
2700,20,68500,0.599,1849.3,398
2700,20,69000,0.599,1851.6,398
2700,20,69500,0.599,1853.9,398
2700,20,70000,0.599,1856.1,398
2700,20,70500,0.599,1858.4,398
2700,20,71000,0.599,1860.7,398
2700,20,71500,0.599,1862.9,398
2700,20,72000,0.599,1865.2,398
2700,20,72500,0.599,1867.5,398
2700,20,73000,0.599,1869.9,398
2700,20,73500,0.599,1872.2,398
2700,20,74000,0.599,1874.7,398
2700,20,74500,0.599,1877.2,398
2700,20,75000,0.599,1879.7,398
3000,-10,55000,0.61,1658.5,382
3000,-10,55500,0.61,1659.6,382
3000,-10,56000,0.61,1660.8,382
3000,-10,56500,0.61,1662.1,382
3000,-10,57000,0.61,1663.4,382
3000,-10,57500,0.61,1664.7,382
3000,-10,58000,0.61,1666,382
3000,-10,58500,0.61,1667.4,382
3000,-10,59000,0.61,1668.9,382
3000,-10,59500,0.61,1670.4,382
3000,-10,60000,0.61,1671.9,382
3000,-10,60500,0.61,1673.5,382
3000,-10,61000,0.61,1675.1,382
3000,-10,61500,0.61,1676.7,382
3000,-10,62000,0.61,1678.4,382
3000,-10,62500,0.61,1680.1,382
3000,-10,63000,0.61,1681.8,382
3000,-10,63500,0.61,1683.6,382
3000,-10,64000,0.61,1685.3,382
3000,-10,64500,0.61,1687.2,382
3000,-10,65000,0.61,1689,382
3000,-10,65500,0.61,1690.9,382
3000,-10,66000,0.61,1692.9,382
3000,-10,66500,0.61,1694.9,382
3000,-10,67000,0.61,1696.9,382
3000,-10,67500,0.61,1698.9,382
3000,-10,68000,0.61,1701,382
3000,-10,68500,0.61,1703,382
3000,-10,69000,0.61,1705.1,382
3000,-10,69500,0.61,1707.2,382
3000,-10,70000,0.61,1709.3,382
3000,-10,70500,0.61,1711.4,382
3000,-10,71000,0.61,1713.4,382
3000,-10,71500,0.61,1715.5,382
3000,-10,72000,0.61,1717.6,382
3000,-10,72500,0.61,1719.7,382
3000,-10,73000,0.61,1721.9,382
3000,-10,73500,0.61,1724.1,382
3000,-10,74000,0.61,1726.4,382
3000,-10,74500,0.61,1728.7,382
3000,-10,75000,0.61,1731.1,382
3000,0,55000,0.61,1705.6,389
3000,0,55500,0.61,1706.8,389
3000,0,56000,0.61,1708,389
3000,0,56500,0.61,1709.3,389
3000,0,57000,0.61,1710.6,389
3000,0,57500,0.61,1711.9,389
3000,0,58000,0.61,1713.3,389
3000,0,58500,0.61,1714.7,389
3000,0,59000,0.61,1716.2,389
3000,0,59500,0.61,1717.7,389
3000,0,60000,0.61,1719.3,389
3000,0,60500,0.61,1720.9,389
3000,0,61000,0.61,1722.5,389
3000,0,61500,0.61,1724.2,389
3000,0,62000,0.61,1725.9,389
3000,0,62500,0.61,1727.6,389
3000,0,63000,0.61,1729.4,389
3000,0,63500,0.61,1731.2,389
3000,0,64000,0.61,1733,389
3000,0,64500,0.61,1734.8,389
3000,0,65000,0.61,1736.7,389
3000,0,65500,0.61,1738.7,389
3000,0,66000,0.61,1740.6,389
3000,0,66500,0.61,1742.7,389
3000,0,67000,0.61,1744.7,389
3000,0,67500,0.61,1746.8,389
3000,0,68000,0.61,1748.8,389
3000,0,68500,0.61,1750.9,389
3000,0,69000,0.61,1753.1,389
3000,0,69500,0.61,1755.2,389
3000,0,70000,0.61,1757.3,389
3000,0,70500,0.61,1759.4,389
3000,0,71000,0.61,1761.5,389
3000,0,71500,0.61,1763.6,389
3000,0,72000,0.61,1765.8,389
3000,0,72500,0.61,1767.9,389
3000,0,73000,0.61,1770.1,389
3000,0,73500,0.61,1772.4,389
3000,0,74000,0.61,1774.7,389
3000,0,74500,0.61,1777,389
3000,0,75000,0.61,1779.5,389
3000,10,55000,0.61,1752.2,397
3000,10,55500,0.61,1753.4,397
3000,10,56000,0.61,1754.6,397
3000,10,56500,0.61,1755.9,397
3000,10,57000,0.61,1757.2,397
3000,10,57500,0.61,1758.6,397
3000,10,58000,0.61,1760,397
3000,10,58500,0.61,1761.4,397
3000,10,59000,0.61,1762.9,397
3000,10,59500,0.61,1764.5,397
3000,10,60000,0.61,1766.1,397
3000,10,60500,0.61,1767.7,397
3000,10,61000,0.61,1769.4,397
3000,10,61500,0.61,1771.1,397
3000,10,62000,0.61,1772.8,397
3000,10,62500,0.61,1774.5,397
3000,10,63000,0.61,1776.3,397
3000,10,63500,0.61,1778.1,397
3000,10,64000,0.61,1780,397
3000,10,64500,0.61,1781.9,397
3000,10,65000,0.61,1783.8,397
3000,10,65500,0.61,1785.8,397
3000,10,66000,0.61,1787.8,397
3000,10,66500,0.61,1789.8,397
3000,10,67000,0.61,1791.9,397
3000,10,67500,0.61,1794,397
3000,10,68000,0.61,1796.1,397
3000,10,68500,0.61,1798.2,397
3000,10,69000,0.61,1800.4,397
3000,10,69500,0.61,1802.6,397
3000,10,70000,0.61,1804.7,397
3000,10,70500,0.61,1806.9,397
3000,10,71000,0.61,1809,397
3000,10,71500,0.61,1811.2,397
3000,10,72000,0.61,1813.3,397
3000,10,72500,0.61,1815.5,397
3000,10,73000,0.61,1817.8,397
3000,10,73500,0.61,1820,397
3000,10,74000,0.61,1822.4,397
3000,10,74500,0.61,1824.8,397
3000,10,75000,0.61,1827.3,397
3000,15,55000,0.61,1775.2,400
3000,15,55500,0.61,1776.4,400
3000,15,56000,0.61,1777.7,400
3000,15,56500,0.61,1779,400
3000,15,57000,0.61,1780.3,400
3000,15,57500,0.61,1781.7,400
3000,15,58000,0.61,1783.1,400
3000,15,58500,0.61,1784.6,400
3000,15,59000,0.61,1786.1,400
3000,15,59500,0.61,1787.6,400
3000,15,60000,0.61,1789.2,400
3000,15,60500,0.61,1790.9,400
3000,15,61000,0.61,1792.6,400
3000,15,61500,0.61,1794.3,400
3000,15,62000,0.61,1796,400
3000,15,62500,0.61,1797.8,400
3000,15,63000,0.61,1799.6,400
3000,15,63500,0.61,1801.4,400
3000,15,64000,0.61,1803.3,400
3000,15,64500,0.61,1805.2,400
3000,15,65000,0.61,1807.1,400
3000,15,65500,0.61,1809.1,400
3000,15,66000,0.61,1811.1,400
3000,15,66500,0.61,1813.2,400
3000,15,67000,0.61,1815.3,400
3000,15,67500,0.61,1817.4,400
3000,15,68000,0.61,1819.5,400
3000,15,68500,0.61,1821.7,400
3000,15,69000,0.61,1823.8,400
3000,15,69500,0.61,1826,400
3000,15,70000,0.61,1828.2,400
3000,15,70500,0.61,1830.4,400
3000,15,71000,0.61,1832.5,400
3000,15,71500,0.61,1834.7,400
3000,15,72000,0.61,1836.9,400
3000,15,72500,0.61,1839.1,400
3000,15,73000,0.61,1841.4,400
3000,15,73500,0.61,1843.7,400
3000,15,74000,0.61,1846,400
3000,15,74500,0.61,1848.4,400
3000,15,75000,0.61,1850.9,400
3000,20,55000,0.61,1798.2,404
3000,20,55500,0.61,1799.4,404
3000,20,56000,0.61,1800.6,404
3000,20,56500,0.61,1801.9,404
3000,20,57000,0.61,1803.3,404
3000,20,57500,0.61,1804.7,404
3000,20,58000,0.61,1806.1,404
3000,20,58500,0.61,1807.6,404
3000,20,59000,0.61,1809.1,404
3000,20,59500,0.61,1810.7,404
3000,20,60000,0.61,1812.3,404
3000,20,60500,0.61,1813.9,404
3000,20,61000,0.61,1815.6,404
3000,20,61500,0.61,1817.3,404
3000,20,62000,0.61,1819.1,404
3000,20,62500,0.61,1820.9,404
3000,20,63000,0.61,1822.7,404
3000,20,63500,0.61,1824.5,404
3000,20,64000,0.61,1826.4,404
3000,20,64500,0.61,1828.3,404
3000,20,65000,0.61,1830.3,404
3000,20,65500,0.61,1832.3,404
3000,20,66000,0.61,1834.3,404
3000,20,66500,0.61,1836.4,404
3000,20,67000,0.61,1838.5,404
3000,20,67500,0.61,1840.6,404
3000,20,68000,0.61,1842.8,404
3000,20,68500,0.61,1845,404
3000,20,69000,0.61,1847.1,404
3000,20,69500,0.61,1849.3,404
3000,20,70000,0.61,1851.5,404
3000,20,70500,0.61,1853.7,404
3000,20,71000,0.61,1855.9,404
3000,20,71500,0.61,1858.1,404
3000,20,72000,0.61,1860.3,404
3000,20,72500,0.61,1862.5,404
3000,20,73000,0.61,1864.8,404
3000,20,73500,0.61,1867.1,404
3000,20,74000,0.61,1869.5,404
3000,20,74500,0.61,1871.9,404
3000,20,75000,0.61,1874.5,404
3300,-10,55000,0.621,1654.4,387
3300,-10,55500,0.621,1655.5,387
3300,-10,56000,0.621,1656.7,387
3300,-10,56500,0.621,1657.9,387
3300,-10,57000,0.621,1659.2,387
3300,-10,57500,0.621,1660.4,387
